235	1	1	2	2	3	-3	-1	2	1	-1
235	1	2	2	3	3	-3	1	2	-2	-1
235	1	3	3	2	3	-2	2	2	-2	-3
235	1	4	2	3	3	2	2	3	3	-3
235	1	5	3	3	3	2	3	3	3	-3
235	2	1	2	2	3	1	1	2	1	-2
235	2	2	3	3	3	2	3	3	2	-2
235	2	3	2	2	2	2	2	2	2	-2
235	2	4	2	3	2	2	2	2	2	-3
235	2	5	1	2	1	-1	1	1	-1	1
235	3	1	1	2	2	-1	-1	1	1	-1
235	3	2	2	2	2	1	1	1	2	-1
235	3	3	2	2	1	1	1	2	2	-2
235	3	4	3	3	3	3	3	3	3	-3
235	3	5	3	3	3	2	2	3	3	-3
235	4	1	2	3	1	-1	2	1	1	-1
235	4	2	2	2	1	2	2	1	2	-2
235	4	3	2	2	2	1	2	2	2	-2
235	4	4	3	3	2	3	3	2	3	-2
235	4	5	3	3	3	2	3	3	3	-2
235	5	1	2	2	2	-1	3	1	1	-1
235	5	2	3	2	2	-2	1	2	1	-2
235	5	3	3	3	3	-3	3	2	2	-3
235	5	4	2	3	2	2	2	3	2	-3
235	5	5	3	2	3	3	3	3	3	-2
235	6	1	2	3	2	2	2	2	2	-2
235	6	2	3	3	2	2	3	2	2	-2
235	6	3	3	3	2	3	3	2	2	-2
235	6	4	3	3	2	2	3	3	2	-3
235	6	5	3	3	2	2	3	3	3	-3
235	7	1	2	-2	2	2	3	2	2	-3
235	7	2	1	1	1	-1	1	1	1	-1
235	7	3	2	2	2	1	3	1	2	-2
235	7	4	2	2	2	2	2	2	2	-2
235	7	5	3	3	2	2	2	3	2	-2
235	8	1	1	1	1	-3	-2	1	-1	-1
235	8	3	1	1	-1	1	-1	1	-1	1
235	8	4	-1	-1	1	1	-1	-1	1	-1
235	8	5	-1	-1	1	-1	-1	-1	1	-1
92	1	1	3	2	3	-1	2	3	2	2
92	1	2	2	2	2	2	2	2	2	3
92	1	3	2	2	2	2	3	2	2	2
92	1	4	2	2	3	2	3	2	2	-1
92	1	5	2	2	2	2	3	2	2	2
92	2	1	2	2	2	-1	3	2	2	3
92	2	2	2	2	2	-1	2	2	2	-1
92	2	3	2	2	2	-1	2	2	2	-1
92	2	4	2	2	3	-2	2	2	2	-1
92	2	5	2	2	3	-1	2	2	2	-1
92	3	1	2	3	2	2	2	2	2	2
92	3	2	2	3	2	2	2	2	2	2
92	3	3	2	3	2	2	3	2	2	2
92	3	4	2	3	2	2	3	2	2	2
92	3	5	3	3	2	3	3	2	2	-1
92	4	1	2	3	-3	2	3	2	2	3
92	4	2	2	3	-2	3	3	2	2	2
92	4	3	3	3	-2	3	3	2	2	-2
92	4	4	2	3	-2	3	3	2	2	2
92	4	5	2	3	2	3	3	2	2	-2
92	5	1	2	3	3	3	3	2	2	2
92	5	2	2	3	2	3	3	2	2	2
92	5	3	2	3	3	3	3	2	2	-1
92	5	4	2	3	2	3	3	2	2	-1
92	5	5	2	3	2	3	3	2	2	-1
92	6	1	2	3	2	3	3	2	2	-2
92	6	2	2	3	2	3	3	2	2	-2
92	6	3	2	3	2	3	3	2	2	-1
92	6	4	2	3	-1	3	3	2	2	-1
92	6	5	2	3	2	3	3	2	2	-2
92	7	1	2	3	-2	1	2	2	-1	-2
92	7	2	2	2	-2	-1	2	2	1	-1
92	7	3	2	3	1	-1	2	2	2	3
92	7	4	2	2	-2	-1	3	2	2	-2
92	7	5	2	3	-2	3	2	2	2	-1
92	8	1	2	3	2	3	3	2	2	-1
92	8	2	2	3	2	3	3	2	2	-2
92	8	3	2	3	2	3	3	2	3	-2
92	8	4	2	3	2	3	3	2	2	-1
92	8	5	2	3	1	3	3	2	2	-1
92	9	1	2	3	1	3	3	2	2	3
92	9	2	2	3	1	3	3	2	2	-1
92	9	3	2	3	2	3	3	2	2	-2
92	9	4	2	3	1	3	3	2	2	-1
92	9	5	2	3	1	3	3	2	2	-1
398	1	1	1	-1	3	-1	2	2	2	1
398	1	2	-1	-1	3	-1	-1	-2	-1	-2
398	1	3	-2	-3	3	-2	-1	-1	-1	-2
398	1	5	-2	-3	3	-3	-1	-2	-3	-3
398	2	1	-1	-1	3	-1	-1	-2	-1	-1
398	2	2	-1	-1	3	-1	-1	-1	-1	-3
398	2	3	1	1	3	-1	1	-1	1	-1
398	2	4	1	1	3	-1	2	-2	1	-2
398	2	5	-1	1	3	-1	-1	-1	1	-1
398	3	2	2	1	3	-1	1	1	1	-2
398	3	3	1	-3	3	-3	-1	-1	-1	-3
398	3	4	-1	1	3	-2	1	1	1	-1
398	3	5	-1	-1	3	-1	-1	-1	1	-1
398	4	2	1	1	3	1	1	-1	-1	1
398	4	3	2	1	3	-1	1	-1	1	1
398	4	4	2	-1	3	-1	-1	-1	1	-1
398	4	5	-1	-1	3	-1	1	-1	-1	-2
398	5	2	1	1	3	1	1	1	1	1
398	5	3	1	1	3	1	2	1	1	1
398	5	4	1	2	3	1	1	1	1	1
398	5	5	1	1	3	-1	1	1	1	-1
398	6	1	-1	-1	3	-1	-1	-1	1	-3
398	6	2	-1	-1	3	-1	1	-2	-1	-1
398	6	3	-1	-1	3	-1	-1	-2	-1	-1
398	6	4	-1	-1	3	-1	1	-2	-1	-1
398	6	5	-1	-1	3	-1	-1	-1	1	1
398	7	2	1	2	3	2	3	1	2	-2
398	7	3	1	3	3	2	2	2	1	-1
398	7	4	1	1	3	1	2	1	1	-2
